group_task,group_id,group_size,Omega_hat,task_id,revised_woc,initial_woc,influence,dataset,theta,revised_mse,initial_mse,revised_abs_error,initial_abs_error,revised_mse_zscore,initial_mse_zscore,revised_abs_error_zscore,initial_abs_error_zscore,improved
25_becker2017_df_becker2017_54,25_becker2017,37,0.33769999999997913,df_becker2017_54,48.5945945945946,36.628571428571426,1,becker2017,50.0,1.9751643535427266,178.79510204081637,1.4054054054054035,13.371428571428574,-0.6336557811549184,0.5186822892651595,-1.0504443823139342,0.5688203051097986,True
25_becker2017_df_becker2017_26,25_becker2017,37,0.4743999999999641,df_becker2017_26,32.054054054054056,33.97222222222222,1,becker2017,45.0,167.5975164353542,121.6118827160494,12.945945945945944,11.027777777777779,-0.04203507429255695,0.4655474638894565,0.0481856782252616,0.5261808541617188,False
25_becker2017_df_becker2017_45,25_becker2017,37,0.34559999999997826,df_becker2017_45,51.78378378378378,55.51428571428571,1,becker2017,50.0,3.181884587289988,30.40734693877549,1.7837837837837824,5.5142857142857125,-0.9030176234693195,0.09116625520987616,-1.2595469516124271,0.26107776057245435,True
25_becker2017_df_becker2017_41,25_becker2017,37,0.3648999999999761,df_becker2017_41,55.16216216216216,52.714285714285715,1,becker2017,60.0,23.404674945215493,53.08163265306121,4.837837837837839,7.285714285714285,1.2385399246191486,2.534132055669615,1.106615432834365,2.231973884949424,True
26_becker2017_df_becker2017_61,26_becker2017,40,0.34209999999997864,df_becker2017_61,58.717948717948715,48.282051282051285,1,becker2017,55.0,13.823142669296496,45.13083497698879,3.7179487179487154,6.717948717948715,-0.40082454707933574,0.6237456545537652,-0.13358758246632857,0.7531441057828682,True
26_becker2017_df_becker2017_46,26_becker2017,39,0.4892999999999624,df_becker2017_46,46.3421052631579,50.10526315789474,1,becker2017,80.0,1132.8538781163434,893.6952908587256,33.6578947368421,29.89473684210526,-0.10014363905098729,0.02431761794040442,-0.054364096498650545,0.055915448484057245,False
26_becker2017_df_becker2017_74,26_becker2017,39,0.4447999999999673,df_becker2017_74,65.71794871794872,62.205128205128204,1,becker2017,70.0,18.33596318211705,60.76002629848785,4.282051282051285,7.794871794871796,0.6815597911838707,1.7161037018524021,0.7298624373344021,1.4928453230536558,True
26_becker2017_df_becker2017_55,26_becker2017,39,0.3762999999999749,df_becker2017_55,44.256410256410255,49.666666666666664,1,becker2017,50.0,32.988823142669304,0.11111111111111269,5.7435897435897445,0.3333333333333357,1.2550615586067877,-1.1313100364977011,0.9266517887343038,-1.307761690299397,False
26_becker2017_df_becker2017_59,26_becker2017,39,0.4537999999999664,df_becker2017_59,53.53846153846154,40.82051282051282,1,becker2017,60.0,41.75147928994081,367.8527284681132,6.46153846153846,19.179487179487182,-1.0754788885639577,0.44424363068111133,-1.0558613292046823,0.4616677172328042,True
27_becker2017_df_becker2017_550,27_becker2017,40,0.5470999999999561,df_becker2017_550,361.775,375.75,0,becker2017,150.0,44848.65062499999,50963.0625,211.77499999999998,225.75,0.9449383164595404,0.9506002998143085,0.9131413267867562,0.9182432494012454,True
29_becker2017_df_becker2017_729,29_becker2017,40,0.4702999999999645,df_becker2017_729,426.1,460.025,0,becker2017,280.0,21345.210000000006,32409.000624999993,146.10000000000002,180.02499999999998,-0.960250639735281,-0.3389420906259258,-0.9020620864978798,-0.2987957299902305,True
31_becker2017_df_becker2017_759,31_becker2017,40,0.4147999999999705,df_becker2017_759,578.5,659.375,0,becker2017,500.0,6162.25,25400.390625,78.5,159.375,-0.5747788784510613,-0.4331673675269039,-0.5734281184474401,-0.3417378008993201,True
32_becker2017_df_becker2017_819,32_becker2017,39,0.3881999999999736,df_becker2017_819,513.4615384615385,466.0769230769231,0,becker2017,440.0,5396.5976331360935,680.0059171597642,73.46153846153845,26.076923076923094,0.20349223067232977,-0.5773474516585868,0.3554715838838198,-0.5762493551267087,False
33_becker2017_df_becker2017_750,33_becker2017,40,0.311599999999982,df_becker2017_750,558.5641025641025,511.56410256410254,0,becker2017,600.0,1716.9335963182136,7820.907955292575,41.43589743589746,88.43589743589746,-0.45479421708646506,1.1514105956795302,-0.2746773450126245,1.1481882851624874,True
34_becker2017_df_becker2017_729,34_becker2017,40,0.4702999999999645,df_becker2017_729,487.3333333333333,489.075,0,becker2017,280.0,42987.1111111111,43712.355625,207.33333333333331,209.075,0.7591958755876085,0.45547568669678923,0.7437981507477625,0.5413948446856118,True
27_becker2017_df_becker2017_3218,27_becker2017,40,0.3379999999999791,df_becker2017_3218,5400.925,4145.35,0,becker2017,4100.0,1692405.8556250005,2056.622500000033,1300.9250000000002,45.350000000000364,0.6534353719911709,-0.5389123597884533,0.7699673414848688,-0.814062960036001,False
29_becker2017_df_becker2017_4000,29_becker2017,39,0.4233999999999697,df_becker2017_4000,1762.3589743589744,1751.4615384615386,0,becker2017,5500.0,13969960.436554896,14051540.597633135,3737.6410256410254,3748.5384615384614,-1.04498422846742,-1.08092082576607,-1.0563952803435572,-1.0875867302682714,True
31_becker2017_df_becker2017_4299,31_becker2017,39,0.3994999999999723,df_becker2017_4299,3140.641025641026,2274.3513513513512,0,becker2017,2476.0,441747.6929651548,40662.1775018262,664.6410256410259,201.64864864864876,1.1545255314088936,-0.9997360657842878,1.1542338324415253,-1.0725118652283379,False
32_becker2017_df_becker2017_4700,32_becker2017,38,0.5157999999999595,df_becker2017_4700,1659.6315789473683,1689.2631578947369,0,becker2017,1050.0,371650.6620498614,408657.3850415513,609.6315789473683,639.2631578947369,0.24250094155649193,-0.18574065468129985,0.2912963650789047,-0.020042607048964742,True
33_becker2017_df_becker2017_4389,33_becker2017,40,0.3320999999999797,df_becker2017_4389,1997.9,2130.5641025641025,0,becker2017,3000.0,1004204.4099999998,755918.7797501644,1002.0999999999999,869.4358974358975,1.152110325002432,1.1507810666582412,1.1474152859142994,1.1462202159925208,False
34_becker2017_df_becker2017_3218,34_becker2017,37,0.3379999999999791,df_becker2017_3218,4316.135135135135,3936.8888888888887,0,becker2017,4100.0,46714.39663988306,26605.2345679013,216.135135135135,163.1111111111113,-0.8877810096315832,-0.4800342292293701,-0.9285996350959079,-0.4902368617062578,False
27_becker2017_df_becker2017_279,27_becker2017,40,0.4354999999999684,df_becker2017_279,193.025,173.875,0,becker2017,460.0,71275.65062500001,81867.515625,266.975,286.125,0.23457943623947905,0.954416140370023,0.276744740552015,0.9017731142631259,True
29_becker2017_df_becker2017_259,29_becker2017,40,0.37819999999997467,df_becker2017_259,216.4,227.48717948717947,0,becker2017,264.0,2265.7599999999993,1333.1860618014473,47.599999999999994,36.512820512820525,-1.1328340851978345,-1.1300232252836448,-1.1431587866375759,-1.1429397101195553,False
31_becker2017_df_becker2017_268,31_becker2017,39,0.6003999999999502,df_becker2017_268,167.4102564102564,512.6486486486486,0,becker2017,48.0,14258.809335963182,215898.36669101534,119.41025641025641,464.64864864864865,-1.1012764435853584,1.1546988548393522,-1.1130866793365055,1.1546940175973333,True
32_becker2017_df_becker2017_291,32_becker2017,40,0.3959999999999727,df_becker2017_291,183.2,172.35897435897436,0,becker2017,250.0,4462.240000000002,6028.1288625904,66.80000000000001,77.64102564102564,1.1307673663159201,1.1543970038567832,1.0857414066548443,1.154133750599173,True
33_becker2017_df_becker2017_278,33_becker2017,40,0.3518999999999776,df_becker2017_278,272.475,280.1025641025641,0,becker2017,300.0,757.6256249999988,395.9079552925713,27.524999999999977,19.897435897435912,-0.7533523874904204,0.8664354398857407,-0.6603403698876479,0.8755468130323799,False
34_becker2017_df_becker2017_278,34_becker2017,39,0.3518999999999776,df_becker2017_278,235.53846153846155,317.63157894736844,0,becker2017,300.0,4155.289940828401,310.87257617728596,64.46153846153845,17.63157894736844,0.5925667281787659,0.3911441079940865,0.7101486256380529,0.5120251900064596,False
27_becker2017_df_becker2017_346,27_becker2017,40,0.4725999999999642,df_becker2017_346,172.225,165.10256410256412,0,becker2017,200.0,771.4506250000003,1217.8310322156467,27.775000000000006,34.897435897435884,-0.872810175563658,-0.9777986455380253,-1.0751296719342396,-1.0717810588415826,True
29_becker2017_df_becker2017_546,29_becker2017,40,0.3549999999999772,df_becker2017_546,327.53846153846155,357.8974358974359,0,becker2017,350.0,504.5207100591712,62.36949375410937,22.461538461538453,7.897435897435912,-1.6960652824248066,-0.8948971651208811,-1.8647833930222717,-1.092527311650854,False
31_becker2017_df_becker2017_346,31_becker2017,40,0.4725999999999642,df_becker2017_346,254.05128205128204,254.94871794871796,0,becker2017,200.0,2921.5410913872443,3019.361604207759,54.051282051282044,54.948717948717956,-0.7607922193238584,-0.850352712175449,-0.7342404242454478,-0.7680928112773796,True
32_becker2017_df_becker2017_246,32_becker2017,38,0.402899999999972,df_becker2017_246,232.39473684210526,223.83783783783784,0,becker2017,200.0,1049.418975069252,568.2425127830534,32.39473684210526,23.83783783783784,-0.740419921110154,-0.5417645717987916,-0.8129496739150992,-0.5289283297581956,False
33_becker2017_df_becker2017_546,33_becker2017,40,0.3549999999999772,df_becker2017_546,448.05,468.075,0,becker2017,350.0,9613.802500000002,13941.705624999997,98.05000000000001,118.07499999999999,1.0094690618460642,-0.14413587881883763,0.8391862380844233,0.18582242538121993,True
34_becker2017_df_becker2017_346,34_becker2017,39,0.4725999999999642,df_becker2017_346,404.15384615384613,384.64102564102564,0,becker2017,200.0,41678.792899408276,34092.30834976988,204.15384615384613,184.64102564102564,1.25842892735689,1.3478451768199797,1.2130803593121013,1.1961720943233072,False
28_becker2017_df_becker2017_39,28_becker2017,40,0.5211999999999589,df_becker2017_39,50.972972972972975,54.729729729729726,0,becker2017,40.0,120.40613586559537,216.96493791088375,10.972972972972975,14.729729729729726,1.838472597787053,1.9492544351329923,1.5321306152318754,1.7252651574386273,True
30_becker2017_df_becker2017_61,30_becker2017,40,0.34209999999997864,df_becker2017_61,54.75,52.55555555555556,0,becker2017,55.0,0.0625,5.9753086419753005,0.25,2.444444444444443,-0.7721935863204599,-0.7452232168253415,-1.0992558779744437,-0.5626688090334876,True
28_becker2017_df_becker2017_54,28_becker2017,37,0.33769999999997913,df_becker2017_54,42.361111111111114,37.486486486486484,0,becker2017,50.0,58.35262345679008,156.5880204528854,7.638888888888886,12.513513513513516,-0.2845964943370029,0.24093668168694138,-0.08616814914754829,0.3545625243414914,True
30_becker2017_df_becker2017_46,30_becker2017,37,0.4892999999999624,df_becker2017_46,46.0,48.142857142857146,0,becker2017,80.0,1156.0,1014.877551020408,34.0,31.857142857142854,-0.024590156652655605,0.9502243871726815,0.026846184523977384,0.9404067929568231,False
28_becker2017_df_becker2017_26,28_becker2017,37,0.4743999999999641,df_becker2017_26,35.666666666666664,35.86486486486486,0,becker2017,45.0,87.11111111111116,83.45069393718046,9.333333333333336,9.135135135135137,-1.2231195180846546,-0.9046873098249327,-1.3282724714155656,-0.949656573966659,False
30_becker2017_df_becker2017_74,30_becker2017,38,0.4447999999999673,df_becker2017_74,66.25,65.52777777777777,0,becker2017,70.0,14.0625,20.00077160493833,3.75,4.4722222222222285,0.20698513217897066,-0.5284690772508357,0.3624833318492647,-0.41585024463126075,True
28_becker2017_df_becker2017_45,28_becker2017,37,0.34559999999997826,df_becker2017_45,56.083333333333336,54.0,0,becker2017,50.0,37.00694444444447,16.0,6.083333333333336,4.0,-0.4290202015584061,-0.7213880476071431,-0.2537325997365523,-0.40843704719390306,False
30_becker2017_df_becker2017_55,30_becker2017,37,0.3762999999999749,df_becker2017_55,44.69444444444444,46.111111111111114,0,becker2017,50.0,28.148919753086435,15.123456790123432,5.305555555555557,3.8888888888888857,0.8254673902819889,1.023990523389588,0.6993101258633225,0.9279543818760535,False
28_becker2017_df_becker2017_41,28_becker2017,38,0.3648999999999761,df_becker2017_41,60.19444444444444,59.138888888888886,0,becker2017,60.0,0.037808641975308026,0.7415123456790178,0.19444444444444287,0.8611111111111143,-0.9980351211250309,-0.49370409097806434,-1.2257413441717793,-0.5484266109751327,True
30_becker2017_df_becker2017_59,30_becker2017,38,0.4537999999999664,df_becker2017_59,44.567567567567565,40.97142857142857,0,becker2017,60.0,238.15997078159248,362.08653061224504,15.432432432432435,19.028571428571432,0.34681551092217844,0.3771105764884808,0.46907515003233163,0.4024059885496555,True
D_1_Social_1_Dem_becker2019_df_becker2019_Unemployment,D_1_Social_1_Dem_becker2019,34,0.5217999999999589,df_becker2019_Unemployment,5.618181818181817,10.075757575757576,1,becker2019,4.7,0.8430578512396675,28.89876951331497,0.9181818181818171,5.375757575757576,-0.6616852329801401,-0.1294172065370707,-0.9444545995029713,-0.07462827207734121,True
D_1_Social_1_Dem_becker2019_df_becker2019_Election,D_1_Social_1_Dem_becker2019,34,0.4225999999999698,df_becker2019_Election,227.06470588235294,72272.07058823529,1,becker2019,250.0,526.0277162629759,5187178651.816747,22.93529411764706,72022.07058823529,-0.1767766953583907,-0.17653932313679016,-0.17678105702187133,-0.14074319676473024,True
D_1_Social_1_Dem_becker2019_df_becker2019_Taxes,D_1_Social_1_Dem_becker2019,34,0.5065999999999605,df_becker2019_Taxes,22.845454545454547,21.897058823529413,1,becker2019,15.0,61.55115702479342,47.56942041522493,7.8454545454545475,6.897058823529413,0.6573881548306375,-0.17757385365589667,0.744626686261002,-0.18402991074728225,False
D_1_Social_1_Dem_becker2019_df_becker2019_California,D_1_Social_1_Dem_becker2019,34,0.5070999999999605,df_becker2019_California,40.629411764705885,40.85294117647059,1,becker2019,67.0,695.4079238754324,683.6686851211074,26.370588235294115,26.147058823529413,1.5178974234537628,-0.17624539294064684,1.481118246594368,-0.1624713724131212,False
D_2_Social_1_Dem_becker2019_df_becker2019_Election,D_2_Social_1_Dem_becker2019,35,0.4225999999999698,df_becker2019_Election,9385928.885714285,190.85294117647058,1,becker2019,250.0,88090968145742.94,3498.3745674740494,9385678.885714285,59.14705882352942,5.480077554195744,-0.17678460769000587,5.480077553621099,-0.17796954618257663,False
D_2_Social_1_Dem_becker2019_df_becker2019_California,D_2_Social_1_Dem_becker2019,35,0.5070999999999605,df_becker2019_California,42.34285714285714,37.31428571428572,1,becker2019,67.0,607.9746938775511,881.2416326530611,24.65714285714286,29.685714285714283,0.8956437420480082,-0.1754006731599206,0.9329715156378167,-0.14471623667032282,True
D_2_Social_1_Dem_becker2019_df_becker2019_Taxes,D_2_Social_1_Dem_becker2019,35,0.5065999999999605,df_becker2019_Taxes,17.65714285714286,20.585714285714285,1,becker2019,15.0,7.060408163265312,31.20020408163265,2.6571428571428584,5.585714285714285,-1.3847081561105634,-0.1780630967066127,-1.7883090723717392,-0.20134740437063303,True
D_2_Social_1_Dem_becker2019_df_becker2019_Unemployment,D_2_Social_1_Dem_becker2019,35,0.5217999999999589,df_becker2019_Unemployment,5.5371428571428565,8.008571428571427,1,becker2019,4.7,0.7008081632653047,10.946644897959173,0.8371428571428563,3.308571428571427,-0.6659381804736919,-0.14672210025719098,-0.9714390870717533,-0.2584198169400026,True
D_3_Social_1_Dem_becker2019_df_becker2019_Unemployment,D_3_Social_1_Dem_becker2019,31,0.5217999999999589,df_becker2019_Unemployment,5.1580645161290315,7.79032258064516,1,becker2019,4.7,0.2098231009365236,9.55009365244536,0.4580645161290313,3.09032258064516,-0.6806175356268566,-0.14806830141143465,-1.0976652213846576,-0.27782411344202085,True
D_3_Social_1_Dem_becker2019_df_becker2019_Election,D_3_Social_1_Dem_becker2019,33,0.4225999999999698,df_becker2019_Election,227.8181818181818,215.93333333333334,1,becker2019,250.0,492.0330578512399,1160.5377777777776,22.181818181818187,34.06666666666666,-0.1767766953605737,-0.17678460780055455,-0.176781511151754,-0.1779825202447211,True
D_3_Social_1_Dem_becker2019_df_becker2019_Taxes,D_3_Social_1_Dem_becker2019,33,0.5065999999999605,df_becker2019_Taxes,19.140625,20.70967741935484,1,becker2019,15.0,17.144775390625,32.60041623309054,4.140625,5.70967741935484,-1.0067862236097067,-0.17802124717327714,-1.0640725205467823,-0.19971035879302484,True
D_3_Social_1_Dem_becker2019_df_becker2019_California,D_3_Social_1_Dem_becker2019,33,0.5070999999999605,df_becker2019_California,44.34375,40.8125,1,becker2019,67.0,513.3056640625,685.78515625,22.65625,26.1875,0.22189358642692297,-0.1762363440042907,0.2928677267323544,-0.1622684595877538,True
A_3_Social_1_Dem_becker2019_df_becker2019_California,A_3_Social_1_Dem_becker2019,33,0.5070999999999605,df_becker2019_California,48.4375,41.71875,1,becker2019,67.0,344.56640625,639.1416015625,18.5625,25.28125,-0.9790070822781812,-0.17643576772995812,-1.0167600609211676,-0.16681555153803262,True
